portname,week,avg_daily_transits,avg_daily_capacity
Bosporus Strait,2021-05-17T00:00:00.000Z,96.14285714285714,1023724.4285714285
Bosporus Strait,2021-10-11T00:00:00.000Z,98.71428571428571,1386317.857142857
Bosporus Strait,2021-11-15T00:00:00.000Z,112.28571428571429,1436412.142857143
Bosporus Strait,2022-05-09T00:00:00.000Z,82.71428571428571,884004.0
Bosporus Strait,2022-09-26T00:00:00.000Z,99.85714285714286,1109880.4285714286
Bosporus Strait,2022-10-10T00:00:00.000Z,93.0,1185306.5714285714
Bosporus Strait,2022-11-21T00:00:00.000Z,97.71428571428571,889832.4285714285
Bosporus Strait,2023-03-06T00:00:00.000Z,106.0,1449437.7142857143
Bosporus Strait,2023-09-11T00:00:00.000Z,96.14285714285714,1082613.142857143
Bosporus Strait,2024-10-07T00:00:00.000Z,100.14285714285714,1362824.4285714286
Bosporus Strait,2024-12-16T00:00:00.000Z,88.14285714285714,1066249.7142857143
Bosporus Strait,2025-09-01T00:00:00.000Z,101.0,1464867.4285714286
Bosporus Strait,2026-08-03T00:00:00.000Z,63.0,661234.8571428572
Bab el-Mandeb Strait,2019-04-22T00:00:00.000Z,57.57142857142857,2557114.5714285714
Bab el-Mandeb Strait,2019-10-07T00:00:00.000Z,52.42857142857143,2586977.714285714
Bab el-Mandeb Strait,2020-02-03T00:00:00.000Z,57.285714285714285,2741847.4285714286
Bab el-Mandeb Strait,2020-08-03T00:00:00.000Z,50.42857142857143,2180582.285714286
Bab el-Mandeb Strait,2021-03-08T00:00:00.000Z,59.57142857142857,2723471.0
Bab el-Mandeb Strait,2021-03-29T00:00:00.000Z,46.57142857142857,1921259.4285714286
Bab el-Mandeb Strait,2021-04-12T00:00:00.000Z,62.42857142857143,2870470.0
Bab el-Mandeb Strait,2021-08-09T00:00:00.000Z,65.85714285714286,2829451.714285714
Bab el-Mandeb Strait,2021-12-27T00:00:00.000Z,60.285714285714285,2741507.4285714286
Bab el-Mandeb Strait,2022-01-10T00:00:00.000Z,61.0,2922745.8571428573
Bab el-Mandeb Strait,2022-10-03T00:00:00.000Z,69.0,3321233.1428571427
Bab el-Mandeb Strait,2023-07-24T00:00:00.000Z,72.57142857142857,3132879.285714286
Bab el-Mandeb Strait,2023-11-20T00:00:00.000Z,80.85714285714286,3654051.285714286
Bab el-Mandeb Strait,2024-01-22T00:00:00.000Z,33.857142857142854,1470818.7142857143
Bab el-Mandeb Strait,2024-07-15T00:00:00.000Z,29.142857142857142,878907.0
Bab el-Mandeb Strait,2024-09-09T00:00:00.000Z,29.857142857142858,964108.5714285715
Bab el-Mandeb Strait,2025-05-05T00:00:00.000Z,32.142857142857146,1221186.4285714286
Bab el-Mandeb Strait,2026-03-02T00:00:00.000Z,35.285714285714285,1157070.0
Bab el-Mandeb Strait,2026-04-06T00:00:00.000Z,36.142857142857146,1415029.4285714286
Bab el-Mandeb Strait,2026-04-27T00:00:00.000Z,34.714285714285715,1475584.4285714286
Bab el-Mandeb Strait,2026-05-25T00:00:00.000Z,34.285714285714285,1369463.2857142857
Malacca Strait,2019-01-21T00:00:00.000Z,170.0,6376393.0
Malacca Strait,2019-06-24T00:00:00.000Z,167.71428571428572,6646819.0
Malacca Strait,2020-06-15T00:00:00.000Z,156.42857142857142,6165232.571428572
Malacca Strait,2020-11-16T00:00:00.000Z,162.71428571428572,6373654.0
Malacca Strait,2020-12-14T00:00:00.000Z,156.42857142857142,6146350.0
Malacca Strait,2021-02-15T00:00:00.000Z,164.42857142857142,5892777.857142857
Malacca Strait,2021-05-31T00:00:00.000Z,149.14285714285714,5896057.428571428
Malacca Strait,2022-04-04T00:00:00.000Z,200.0,7014622.285714285
Malacca Strait,2022-05-23T00:00:00.000Z,204.85714285714286,7618508.0
Malacca Strait,2022-06-06T00:00:00.000Z,205.0,7443571.0
Malacca Strait,2022-08-01T00:00:00.000Z,216.71428571428572,8054452.428571428
Malacca Strait,2022-10-10T00:00:00.000Z,223.14285714285714,7706747.571428572
Malacca Strait,2022-10-31T00:00:00.000Z,209.71428571428572,7998533.571428572
Malacca Strait,2023-01-09T00:00:00.000Z,217.71428571428572,7720758.714285715
Malacca Strait,2023-06-19T00:00:00.000Z,227.0,8830936.857142856
Malacca Strait,2023-09-18T00:00:00.000Z,221.0,8646496.57142857
Malacca Strait,2023-10-30T00:00:00.000Z,227.0,8699096.42857143
Malacca Strait,2024-01-29T00:00:00.000Z,221.0,8412987.42857143
Malacca Strait,2024-05-20T00:00:00.000Z,211.71428571428572,8210707.857142857
Malacca Strait,2024-10-14T00:00:00.000Z,238.85714285714286,9288159.142857144
Malacca Strait,2024-12-16T00:00:00.000Z,227.42857142857142,8290140.714285715
Malacca Strait,2025-01-06T00:00:00.000Z,237.71428571428572,8975892.714285715
Malacca Strait,2025-11-10T00:00:00.000Z,246.71428571428572,1.0111827285714285E7
Malacca Strait,2026-05-04T00:00:00.000Z,227.42857142857142,8805791.857142856
Oresund Strait,2019-05-20T00:00:00.000Z,56.42857142857143,101759.28571428571
Oresund Strait,2019-09-16T00:00:00.000Z,54.57142857142857,114758.14285714286
Oresund Strait,2020-03-23T00:00:00.000Z,59.0,151016.57142857142
Oresund Strait,2020-09-14T00:00:00.000Z,59.0,175561.57142857142
Oresund Strait,2020-11-02T00:00:00.000Z,56.57142857142857,111476.85714285714
Oresund Strait,2021-05-24T00:00:00.000Z,53.142857142857146,103515.42857142857
Oresund Strait,2021-09-13T00:00:00.000Z,59.0,133988.0
Oresund Strait,2022-01-17T00:00:00.000Z,45.857142857142854,106895.42857142857
Oresund Strait,2022-07-25T00:00:00.000Z,44.714285714285715,79108.14285714286
Oresund Strait,2023-02-20T00:00:00.000Z,46.57142857142857,88829.71428571429
Oresund Strait,2023-03-20T00:00:00.000Z,47.142857142857146,125906.14285714286
Oresund Strait,2023-09-25T00:00:00.000Z,45.714285714285715,89047.57142857143
Oresund Strait,2024-01-01T00:00:00.000Z,42.142857142857146,86432.71428571429
Oresund Strait,2024-07-15T00:00:00.000Z,40.142857142857146,64537.857142857145
Oresund Strait,2024-10-14T00:00:00.000Z,42.57142857142857,108573.85714285714
Oresund Strait,2024-11-18T00:00:00.000Z,45.714285714285715,86552.14285714286
Oresund Strait,2025-04-21T00:00:00.000Z,44.42857142857143,96885.42857142857
Oresund Strait,2025-09-15T00:00:00.000Z,51.857142857142854,104731.42857142857
Oresund Strait,2025-11-17T00:00:00.000Z,47.0,103327.42857142857
Oresund Strait,2026-01-19T00:00:00.000Z,46.142857142857146,146882.14285714287
Oresund Strait,2026-03-23T00:00:00.000Z,40.57142857142857,80358.71428571429
Oresund Strait,2026-08-03T00:00:00.000Z,38.857142857142854,84834.85714285714
Luzon Strait,2019-06-10T00:00:00.000Z,65.71428571428571,3763079.0
Luzon Strait,2019-08-05T00:00:00.000Z,55.57142857142857,4106183.0
Luzon Strait,2019-08-12T00:00:00.000Z,62.0,3749831.0
Luzon Strait,2019-12-23T00:00:00.000Z,62.857142857142854,3650220.285714286
Luzon Strait,2019-12-30T00:00:00.000Z,69.71428571428571,4142060.0
Luzon Strait,2020-09-14T00:00:00.000Z,72.28571428571429,4189635.285714286
Luzon Strait,2021-03-15T00:00:00.000Z,66.57142857142857,3882463.714285714
Luzon Strait,2021-03-22T00:00:00.000Z,66.85714285714286,4524991.142857143
Luzon Strait,2021-04-05T00:00:00.000Z,63.0,3965435.5714285714
Luzon Strait,2021-04-19T00:00:00.000Z,44.57142857142857,3705382.8571428573
Luzon Strait,2021-05-03T00:00:00.000Z,76.71428571428571,4652314.285714285
Luzon Strait,2021-10-11T00:00:00.000Z,68.57142857142857,4260549.714285715
Luzon Strait,2022-05-09T00:00:00.000Z,77.28571428571429,4640910.0
Luzon Strait,2022-08-22T00:00:00.000Z,87.57142857142857,4963810.0
Luzon Strait,2022-09-05T00:00:00.000Z,66.42857142857143,4208124.714285715
Luzon Strait,2023-04-17T00:00:00.000Z,71.14285714285714,4095246.0
Luzon Strait,2023-05-29T00:00:00.000Z,37.285714285714285,3001098.285714286
Luzon Strait,2023-08-14T00:00:00.000Z,75.0,4501630.857142857
Luzon Strait,2023-09-04T00:00:00.000Z,99.71428571428571,5144752.857142857
Luzon Strait,2023-10-09T00:00:00.000Z,76.14285714285714,4642821.0
Luzon Strait,2023-10-16T00:00:00.000Z,79.0,4217096.142857143
Luzon Strait,2024-03-18T00:00:00.000Z,77.42857142857143,5493234.0
Luzon Strait,2024-08-26T00:00:00.000Z,69.0,4411496.571428572
Luzon Strait,2024-09-09T00:00:00.000Z,75.71428571428571,4152159.714285714
Luzon Strait,2024-12-23T00:00:00.000Z,81.85714285714286,5308380.571428572
Luzon Strait,2025-07-07T00:00:00.000Z,73.71428571428571,4595826.857142857
Luzon Strait,2025-11-24T00:00:00.000Z,78.57142857142857,5585278.142857143
Ombai Strait,2019-09-02T00:00:00.000Z,12.142857142857142,601379.7142857143
Ombai Strait,2020-05-25T00:00:00.000Z,10.0,530855.7142857143
Ombai Strait,2020-07-06T00:00:00.000Z,12.0,695562.7142857143
Ombai Strait,2020-10-26T00:00:00.000Z,12.285714285714286,369870.5714285714
Ombai Strait,2021-01-04T00:00:00.000Z,11.857142857142858,573484.0
Ombai Strait,2021-02-15T00:00:00.000Z,9.571428571428571,428578.85714285716
Ombai Strait,2021-05-31T00:00:00.000Z,8.857142857142858,297009.14285714284
Ombai Strait,2021-11-15T00:00:00.000Z,11.285714285714286,403220.28571428574
Ombai Strait,2022-08-22T00:00:00.000Z,13.714285714285714,647397.1428571428
Ombai Strait,2022-12-12T00:00:00.000Z,11.714285714285714,391880.0
Ombai Strait,2022-12-26T00:00:00.000Z,9.571428571428571,371048.85714285716
Ombai Strait,2023-03-27T00:00:00.000Z,10.0,386284.85714285716
Ombai Strait,2023-07-03T00:00:00.000Z,10.142857142857142,455111.28571428574
Ombai Strait,2023-07-10T00:00:00.000Z,9.714285714285714,248239.57142857142
Ombai Strait,2024-05-20T00:00:00.000Z,11.0,460710.5714285714
Ombai Strait,2024-09-02T00:00:00.000Z,11.714285714285714,498671.14285714284
Ombai Strait,2025-12-01T00:00:00.000Z,11.857142857142858,779455.5714285715
Ombai Strait,2026-01-05T00:00:00.000Z,8.857142857142858,827805.1428571428
Ombai Strait,2026-01-12T00:00:00.000Z,9.571428571428571,512001.4285714286
Torres Strait,2018-12-31T00:00:00.000Z,8.833333333333334,188643.66666666666
Torres Strait,2019-10-21T00:00:00.000Z,9.571428571428571,155718.57142857142
Torres Strait,2020-02-10T00:00:00.000Z,8.714285714285714,198137.14285714287
Torres Strait,2020-05-11T00:00:00.000Z,8.142857142857142,132977.57142857142
Torres Strait,2020-05-25T00:00:00.000Z,7.428571428571429,130176.42857142857
Torres Strait,2020-08-24T00:00:00.000Z,8.142857142857142,167351.7142857143
Torres Strait,2020-10-12T00:00:00.000Z,8.857142857142858,173085.2857142857
Torres Strait,2021-11-08T00:00:00.000Z,8.428571428571429,169728.42857142858
Torres Strait,2022-03-28T00:00:00.000Z,8.857142857142858,206170.0
Torres Strait,2023-01-09T00:00:00.000Z,11.428571428571429,235605.57142857142
Torres Strait,2023-07-24T00:00:00.000Z,10.0,204265.42857142858
Torres Strait,2024-05-20T00:00:00.000Z,9.142857142857142,212133.42857142858
Torres Strait,2024-09-23T00:00:00.000Z,8.857142857142858,172533.2857142857
Torres Strait,2025-02-10T00:00:00.000Z,10.571428571428571,262201.28571428574
Torres Strait,2025-02-24T00:00:00.000Z,11.142857142857142,226790.57142857142
Torres Strait,2025-06-23T00:00:00.000Z,9.714285714285714,207949.7142857143
Torres Strait,2025-08-11T00:00:00.000Z,9.571428571428571,259198.7142857143
Torres Strait,2025-09-01T00:00:00.000Z,9.0,173919.14285714287
Torres Strait,2026-05-04T00:00:00.000Z,9.857142857142858,206161.57142857142
Magellan Strait,2019-04-29T00:00:00.000Z,3.5714285714285716,77786.57142857143
Magellan Strait,2019-08-05T00:00:00.000Z,4.428571428571429,109159.28571428571
Magellan Strait,2019-09-09T00:00:00.000Z,4.714285714285714,118476.57142857143
Magellan Strait,2020-05-25T00:00:00.000Z,2.4285714285714284,44586.42857142857
Magellan Strait,2020-07-20T00:00:00.000Z,2.857142857142857,83864.28571428571
Magellan Strait,2020-08-03T00:00:00.000Z,3.5714285714285716,65953.71428571429
Magellan Strait,2020-09-07T00:00:00.000Z,2.5714285714285716,55379.0
Magellan Strait,2022-04-11T00:00:00.000Z,3.7142857142857144,103190.57142857143
Magellan Strait,2022-07-04T00:00:00.000Z,3.142857142857143,136948.7142857143
Magellan Strait,2022-08-08T00:00:00.000Z,4.285714285714286,179114.2857142857
Magellan Strait,2023-05-01T00:00:00.000Z,4.0,129361.42857142857
Magellan Strait,2023-07-17T00:00:00.000Z,4.285714285714286,124226.57142857143
Magellan Strait,2023-09-11T00:00:00.000Z,3.5714285714285716,87639.85714285714
Magellan Strait,2023-09-18T00:00:00.000Z,3.7142857142857144,114178.42857142857
Magellan Strait,2023-10-09T00:00:00.000Z,5.285714285714286,139126.0
Magellan Strait,2025-04-14T00:00:00.000Z,3.142857142857143,116268.71428571429
Magellan Strait,2025-09-15T00:00:00.000Z,4.571428571428571,166256.42857142858
Magellan Strait,2025-09-22T00:00:00.000Z,4.142857142857143,131260.85714285713
Balabac Strait,2019-06-03T00:00:00.000Z,11.142857142857142,280866.14285714284
Balabac Strait,2019-07-29T00:00:00.000Z,11.0,296191.28571428574
Balabac Strait,2019-10-14T00:00:00.000Z,11.857142857142858,280047.28571428574
Balabac Strait,2019-11-04T00:00:00.000Z,16.0,516467.5714285714
Balabac Strait,2020-03-16T00:00:00.000Z,11.285714285714286,237311.2857142857
Balabac Strait,2020-05-25T00:00:00.000Z,11.0,221041.14285714287
Balabac Strait,2021-01-25T00:00:00.000Z,9.857142857142858,333833.5714285714
Balabac Strait,2021-02-15T00:00:00.000Z,9.857142857142858,171715.42857142858
Balabac Strait,2021-04-05T00:00:00.000Z,9.0,262660.0
Balabac Strait,2021-06-14T00:00:00.000Z,8.428571428571429,240580.2857142857
Balabac Strait,2021-06-21T00:00:00.000Z,9.285714285714286,288698.0
Balabac Strait,2022-02-28T00:00:00.000Z,10.142857142857142,261734.0
Balabac Strait,2022-05-09T00:00:00.000Z,12.714285714285714,272123.5714285714
Balabac Strait,2022-10-03T00:00:00.000Z,13.857142857142858,490976.85714285716
Balabac Strait,2022-11-07T00:00:00.000Z,10.142857142857142,312393.28571428574
Balabac Strait,2022-12-05T00:00:00.000Z,13.571428571428571,262346.85714285716
Balabac Strait,2023-01-23T00:00:00.000Z,14.571428571428571,260722.85714285713
Balabac Strait,2023-01-30T00:00:00.000Z,11.142857142857142,291593.14285714284
Balabac Strait,2023-05-01T00:00:00.000Z,9.285714285714286,300569.5714285714
Balabac Strait,2023-10-23T00:00:00.000Z,8.714285714285714,275899.71428571426
Balabac Strait,2024-04-08T00:00:00.000Z,13.571428571428571,283940.14285714284
Balabac Strait,2024-07-15T00:00:00.000Z,11.571428571428571,217870.0
Balabac Strait,2024-09-09T00:00:00.000Z,12.285714285714286,213326.85714285713
Balabac Strait,2025-01-06T00:00:00.000Z,10.714285714285714,330460.14285714284
Balabac Strait,2025-09-15T00:00:00.000Z,9.142857142857142,239669.42857142858
Balabac Strait,2025-12-22T00:00:00.000Z,8.428571428571429,212525.7142857143
Dover Strait,2019-02-04T00:00:00.000Z,159.0,3006523.4285714286
Dover Strait,2019-04-15T00:00:00.000Z,161.42857142857142,3096246.1428571427
Dover Strait,2019-05-13T00:00:00.000Z,165.42857142857142,2845216.714285714
Dover Strait,2019-07-29T00:00:00.000Z,150.85714285714286,2958293.4285714286
Dover Strait,2019-09-30T00:00:00.000Z,164.42857142857142,2962268.1428571427
Dover Strait,2019-10-21T00:00:00.000Z,170.0,3151156.1428571427
Dover Strait,2019-11-25T00:00:00.000Z,162.28571428571428,2838096.285714286
Dover Strait,2019-12-23T00:00:00.000Z,150.28571428571428,2637194.285714286
Dover Strait,2020-02-03T00:00:00.000Z,157.14285714285714,3297934.8571428573
Dover Strait,2020-07-06T00:00:00.000Z,144.85714285714286,2562505.1428571427
Dover Strait,2020-07-20T00:00:00.000Z,149.42857142857142,2451988.714285714
Dover Strait,2020-08-31T00:00:00.000Z,162.0,2924150.714285714
Dover Strait,2020-10-05T00:00:00.000Z,156.0,3053189.4285714286
Dover Strait,2020-11-16T00:00:00.000Z,171.14285714285714,2926993.4285714286
Dover Strait,2021-02-22T00:00:00.000Z,169.85714285714286,3057496.4285714286
Dover Strait,2021-04-12T00:00:00.000Z,173.85714285714286,3123674.0
Dover Strait,2021-06-07T00:00:00.000Z,159.42857142857142,3047746.5714285714
Dover Strait,2021-11-15T00:00:00.000Z,161.28571428571428,2838812.0
Dover Strait,2021-12-20T00:00:00.000Z,162.71428571428572,3024425.0
Dover Strait,2022-03-07T00:00:00.000Z,170.57142857142858,3180537.1428571427
Dover Strait,2022-10-03T00:00:00.000Z,178.42857142857142,3735479.8571428573
Dover Strait,2022-11-21T00:00:00.000Z,163.85714285714286,3249757.285714286
Dover Strait,2023-01-02T00:00:00.000Z,172.42857142857142,3378347.0
Dover Strait,2023-02-06T00:00:00.000Z,185.85714285714286,3953289.5714285714
Dover Strait,2023-11-06T00:00:00.000Z,177.57142857142858,3939790.4285714286
Dover Strait,2023-12-11T00:00:00.000Z,189.85714285714286,3547533.0
Dover Strait,2024-03-25T00:00:00.000Z,169.85714285714286,3637584.285714286
Dover Strait,2024-04-22T00:00:00.000Z,182.42857142857142,3611360.1428571427
Dover Strait,2024-09-30T00:00:00.000Z,177.0,3514019.4285714286
Dover Strait,2025-02-17T00:00:00.000Z,169.85714285714286,3451512.285714286
Dover Strait,2025-02-24T00:00:00.000Z,190.42857142857142,4158658.285714286
Dover Strait,2025-04-14T00:00:00.000Z,175.42857142857142,3568621.0
Dover Strait,2025-06-09T00:00:00.000Z,174.0,3229042.4285714286
Dover Strait,2025-07-21T00:00:00.000Z,170.71428571428572,3362813.5714285714
Dover Strait,2025-09-22T00:00:00.000Z,182.57142857142858,3450698.1428571427
Dover Strait,2025-10-06T00:00:00.000Z,176.28571428571428,3521003.8571428573
Tsugaru Strait,2019-01-21T00:00:00.000Z,53.0,1022476.7142857143
Tsugaru Strait,2019-03-18T00:00:00.000Z,43.42857142857143,787945.0
Tsugaru Strait,2020-01-27T00:00:00.000Z,41.857142857142854,769686.8571428572
Tsugaru Strait,2020-02-10T00:00:00.000Z,41.857142857142854,691857.5714285715
Tsugaru Strait,2020-11-16T00:00:00.000Z,45.42857142857143,953506.1428571428
Tsugaru Strait,2020-12-21T00:00:00.000Z,44.42857142857143,885750.7142857143
Tsugaru Strait,2021-05-03T00:00:00.000Z,51.0,1165856.0
Tsugaru Strait,2021-05-10T00:00:00.000Z,59.0,1278744.142857143
Tsugaru Strait,2022-05-23T00:00:00.000Z,52.142857142857146,1146788.0
Tsugaru Strait,2022-05-30T00:00:00.000Z,49.42857142857143,1223768.142857143
Tsugaru Strait,2022-07-18T00:00:00.000Z,54.285714285714285,1171685.4285714286
Tsugaru Strait,2022-09-05T00:00:00.000Z,47.0,970416.8571428572
Tsugaru Strait,2023-03-13T00:00:00.000Z,51.714285714285715,1099729.5714285714
Tsugaru Strait,2023-07-31T00:00:00.000Z,58.285714285714285,1158711.5714285714
Tsugaru Strait,2023-09-18T00:00:00.000Z,47.857142857142854,1058468.4285714286
Tsugaru Strait,2023-11-20T00:00:00.000Z,30.428571428571427,532454.0
Tsugaru Strait,2024-04-29T00:00:00.000Z,39.57142857142857,900682.4285714285
Tsugaru Strait,2024-12-30T00:00:00.000Z,33.0,705736.5714285715
Tsugaru Strait,2026-07-13T00:00:00.000Z,45.42857142857143,1091799.5714285714
Panama Canal,2019-01-14T00:00:00.000Z,32.0,831023.4285714285
Panama Canal,2019-12-02T00:00:00.000Z,34.0,860628.1428571428
Panama Canal,2020-06-01T00:00:00.000Z,28.142857142857142,778461.4285714285
Panama Canal,2021-05-10T00:00:00.000Z,30.142857142857142,911910.2857142857
Panama Canal,2021-06-21T00:00:00.000Z,29.571428571428573,926334.0
Panama Canal,2021-07-12T00:00:00.000Z,29.285714285714285,881282.8571428572
Panama Canal,2021-09-27T00:00:00.000Z,30.285714285714285,852449.1428571428
Panama Canal,2021-12-27T00:00:00.000Z,34.42857142857143,961103.4285714285
Panama Canal,2022-04-25T00:00:00.000Z,33.42857142857143,984763.7142857143
Panama Canal,2022-06-20T00:00:00.000Z,35.285714285714285,1030281.4285714285
Panama Canal,2022-06-27T00:00:00.000Z,32.857142857142854,883080.7142857143
Panama Canal,2022-12-26T00:00:00.000Z,33.714285714285715,980369.2857142857
Panama Canal,2023-01-09T00:00:00.000Z,33.0,921688.0
Panama Canal,2024-05-20T00:00:00.000Z,24.571428571428573,692874.0
Panama Canal,2024-12-16T00:00:00.000Z,31.714285714285715,955422.0
Panama Canal,2026-03-09T00:00:00.000Z,33.142857142857146,984565.7142857143
Makassar Strait,2019-01-21T00:00:00.000Z,47.142857142857146,2302952.285714286
Makassar Strait,2019-03-18T00:00:00.000Z,53.142857142857146,2357661.5714285714
Makassar Strait,2019-04-15T00:00:00.000Z,44.57142857142857,2189747.285714286
Makassar Strait,2019-05-20T00:00:00.000Z,52.42857142857143,2233611.5714285714
Makassar Strait,2019-11-25T00:00:00.000Z,48.142857142857146,2190525.0
Makassar Strait,2020-07-27T00:00:00.000Z,48.142857142857146,2506429.5714285714
Makassar Strait,2020-08-24T00:00:00.000Z,46.57142857142857,2177852.8571428573
Makassar Strait,2020-10-26T00:00:00.000Z,53.57142857142857,2684312.714285714
Makassar Strait,2020-11-30T00:00:00.000Z,54.57142857142857,2378505.1428571427
Makassar Strait,2021-05-17T00:00:00.000Z,56.857142857142854,2278368.0
Makassar Strait,2021-06-14T00:00:00.000Z,51.714285714285715,2467749.0
Makassar Strait,2021-12-13T00:00:00.000Z,56.42857142857143,2978447.285714286
Makassar Strait,2022-03-21T00:00:00.000Z,58.857142857142854,3228866.0
Makassar Strait,2022-06-06T00:00:00.000Z,51.285714285714285,2789639.4285714286
Makassar Strait,2022-10-17T00:00:00.000Z,56.142857142857146,3183672.0
Makassar Strait,2023-03-27T00:00:00.000Z,60.57142857142857,3359589.5714285714
Makassar Strait,2023-05-08T00:00:00.000Z,57.42857142857143,3037588.4285714286
Makassar Strait,2023-05-15T00:00:00.000Z,58.714285714285715,3023908.714285714
Makassar Strait,2023-06-12T00:00:00.000Z,58.714285714285715,3350570.5714285714
Makassar Strait,2023-11-06T00:00:00.000Z,58.285714285714285,3340374.285714286
Makassar Strait,2023-12-18T00:00:00.000Z,68.57142857142857,3452805.8571428573
Makassar Strait,2023-12-25T00:00:00.000Z,61.285714285714285,3334657.5714285714
Makassar Strait,2024-02-26T00:00:00.000Z,54.57142857142857,2393254.8571428573
Makassar Strait,2024-04-15T00:00:00.000Z,51.57142857142857,2456527.8571428573
Makassar Strait,2024-04-22T00:00:00.000Z,55.0,2701352.5714285714
Makassar Strait,2025-02-24T00:00:00.000Z,47.0,3212547.8571428573
Makassar Strait,2026-01-19T00:00:00.000Z,50.285714285714285,2878625.5714285714
Makassar Strait,2026-02-16T00:00:00.000Z,47.42857142857143,2942734.1428571427
Makassar Strait,2026-07-20T00:00:00.000Z,48.285714285714285,2919333.8571428573
Makassar Strait,2026-08-03T00:00:00.000Z,53.714285714285715,3125592.714285714
Yucatan Channel,2019-01-07T00:00:00.000Z,45.142857142857146,1037513.5714285715
Yucatan Channel,2019-05-20T00:00:00.000Z,40.285714285714285,1028306.2857142857
Yucatan Channel,2019-08-26T00:00:00.000Z,44.714285714285715,1003980.2857142857
Yucatan Channel,2019-11-04T00:00:00.000Z,44.285714285714285,875778.0
Yucatan Channel,2019-11-18T00:00:00.000Z,44.142857142857146,984845.8571428572
Yucatan Channel,2019-12-23T00:00:00.000Z,46.285714285714285,1151318.7142857143
Yucatan Channel,2020-05-18T00:00:00.000Z,36.42857142857143,1051173.4285714286
Yucatan Channel,2020-08-10T00:00:00.000Z,43.857142857142854,949404.4285714285
Yucatan Channel,2020-11-02T00:00:00.000Z,45.57142857142857,1100412.2857142857
Yucatan Channel,2021-01-25T00:00:00.000Z,46.57142857142857,1146813.7142857143
Yucatan Channel,2021-02-15T00:00:00.000Z,37.714285714285715,748241.0
Yucatan Channel,2021-11-22T00:00:00.000Z,45.142857142857146,1076778.2857142857
Yucatan Channel,2022-02-28T00:00:00.000Z,43.0,1065250.142857143
Yucatan Channel,2022-04-04T00:00:00.000Z,43.42857142857143,1063259.4285714286
Yucatan Channel,2023-01-23T00:00:00.000Z,42.857142857142854,1180158.0
Yucatan Channel,2023-01-30T00:00:00.000Z,39.142857142857146,787307.8571428572
Yucatan Channel,2023-05-15T00:00:00.000Z,47.142857142857146,1038596.4285714285
Yucatan Channel,2023-05-22T00:00:00.000Z,44.42857142857143,1134117.2857142857
Yucatan Channel,2023-07-31T00:00:00.000Z,45.42857142857143,801108.8571428572
Yucatan Channel,2023-08-28T00:00:00.000Z,44.285714285714285,1010624.2857142857
Yucatan Channel,2023-11-20T00:00:00.000Z,43.142857142857146,937365.5714285715
Yucatan Channel,2024-02-19T00:00:00.000Z,46.42857142857143,1033319.2857142857
Yucatan Channel,2024-03-11T00:00:00.000Z,51.857142857142854,1307257.2857142857
Yucatan Channel,2024-04-22T00:00:00.000Z,51.285714285714285,1558634.0
Yucatan Channel,2024-04-29T00:00:00.000Z,50.0,1339080.142857143
Yucatan Channel,2024-07-22T00:00:00.000Z,47.57142857142857,1175887.857142857
Yucatan Channel,2025-08-11T00:00:00.000Z,51.714285714285715,1206726.7142857143
Yucatan Channel,2025-12-08T00:00:00.000Z,37.857142857142854,761515.1428571428
Yucatan Channel,2025-12-15T00:00:00.000Z,47.142857142857146,1155031.5714285714
Yucatan Channel,2026-02-16T00:00:00.000Z,48.142857142857146,1353256.7142857143
Yucatan Channel,2026-05-11T00:00:00.000Z,53.857142857142854,1334025.5714285714
Windward Passage,2019-02-18T00:00:00.000Z,15.571428571428571,324979.0
Windward Passage,2019-04-22T00:00:00.000Z,14.142857142857142,216159.7142857143
Windward Passage,2020-02-10T00:00:00.000Z,15.0,333701.85714285716
Windward Passage,2020-04-27T00:00:00.000Z,15.571428571428571,277847.85714285716
Windward Passage,2020-05-04T00:00:00.000Z,14.428571428571429,284435.28571428574
Windward Passage,2020-09-14T00:00:00.000Z,19.142857142857142,291545.14285714284
Windward Passage,2021-01-04T00:00:00.000Z,14.0,215049.85714285713
Windward Passage,2021-09-20T00:00:00.000Z,15.571428571428571,276142.14285714284
Windward Passage,2022-05-16T00:00:00.000Z,17.142857142857142,335556.0
Windward Passage,2022-09-19T00:00:00.000Z,16.571428571428573,312576.85714285716
Windward Passage,2023-04-10T00:00:00.000Z,16.285714285714285,258706.7142857143
Windward Passage,2023-09-25T00:00:00.000Z,15.428571428571429,244008.2857142857
Windward Passage,2023-11-06T00:00:00.000Z,16.0,213944.57142857142
Windward Passage,2024-07-01T00:00:00.000Z,17.714285714285715,340553.0
Windward Passage,2025-03-03T00:00:00.000Z,16.714285714285715,315918.5714285714
Windward Passage,2025-04-28T00:00:00.000Z,16.571428571428573,341927.5714285714
Windward Passage,2025-09-01T00:00:00.000Z,14.571428571428571,230716.57142857142
Windward Passage,2026-03-16T00:00:00.000Z,16.285714285714285,280646.14285714284
Windward Passage,2026-05-04T00:00:00.000Z,14.0,225662.7142857143
Windward Passage,2026-07-06T00:00:00.000Z,15.285714285714286,284288.5714285714
Kerch Strait,2019-04-01T00:00:00.000Z,44.42857142857143,85124.42857142857
Kerch Strait,2019-05-13T00:00:00.000Z,52.57142857142857,109500.71428571429
Kerch Strait,2019-06-03T00:00:00.000Z,48.714285714285715,106324.85714285714
