date,origin_ma28,alt_ma28,origin,alternative,corridor,substitution_ratio
2023-10-22,78.39285714285714,52.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6687927107061504
2023-10-28,79.10714285714286,51.607142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6523702031602708
2023-11-04,78.96428571428571,50.035714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6336499321573948
2023-11-05,78.89285714285714,49.857142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6319601629696695
2023-11-22,77.03571428571429,48.67857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6318961520630505
2023-11-27,77.10714285714286,49.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6452061139416396
2023-12-22,71.32142857142857,48.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6790185277916876
2024-01-14,49.5,63.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.2842712842712842
2024-01-18,46.67857142857143,65.89285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.411629686304514
2024-01-22,44.214285714285715,68.64285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.552504038772213
2024-01-27,40.642857142857146,71.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.751318101933216
2024-01-31,39.035714285714285,71.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.8334858188472094
2024-04-19,32.607142857142854,85.85714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6330777656078865
2024-04-28,32.42857142857143,88.46428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.727973568281938
2024-05-11,32.642857142857146,92.96428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.847921225382932
2024-08-01,29.464285714285715,93.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.187878787878788
2024-08-12,29.178571428571427,92.10714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.156670746634027
2024-08-13,29.357142857142858,91.60714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.1204379562043796
2024-09-28,30.75,89.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.912891986062718
2024-09-30,30.642857142857142,85.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7855477855477857
2024-10-18,30.964285714285715,86.85714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.8050749711649368
2024-11-09,32.285714285714285,84.85714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6283185840707968
2024-11-14,33.07142857142857,86.10714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.603671706263499
2024-11-22,32.82142857142857,85.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6050054406964094
2024-12-25,31.357142857142858,81.53571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.600227790432802
2025-01-08,32.107142857142854,80.78571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.516129032258065
2025-01-25,32.857142857142854,83.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.539130434782609
2025-02-01,32.32142857142857,84.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6044198895027626
2025-02-15,32.214285714285715,87.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7062084257206207
2025-03-10,31.928571428571427,89.07142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7897091722595078
2025-03-18,32.67857142857143,84.14285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5748633879781417
2025-03-20,32.5,82.46428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5373626373626372
2025-04-14,33.107142857142854,80.78571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.4401294498381882
2025-04-29,33.32142857142857,84.32142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5305466237942125
2025-05-12,32.214285714285715,86.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.680709534368071
2025-05-16,32.82142857142857,89.64285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7312295973884657
2025-06-08,34.42857142857143,93.60714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7188796680497926
2025-07-05,30.642857142857142,92.25,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.0104895104895104
2025-07-06,30.642857142857142,91.64285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.9906759906759905
2025-07-12,30.571428571428573,92.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.0233644859813085
2025-07-17,31.0,94.89285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.0610599078341014
2025-09-03,34.714285714285715,98.07142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.825102880658436
2025-10-08,34.357142857142854,95.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7702702702702706
2025-10-16,33.642857142857146,97.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.9055201698513797
2025-10-20,34.92857142857143,94.67857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.710633946830266
2025-10-23,35.75,94.82142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.652347652347652
2025-11-28,37.607142857142854,87.03571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.314339981006648
2025-12-13,35.107142857142854,88.07142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.508646998982706
2026-01-14,33.285714285714285,84.64285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5429184549356223
2026-01-16,33.714285714285715,85.96428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.54978813559322
2026-01-19,34.035714285714285,86.39285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5383001049317944
2026-03-02,36.82142857142857,87.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.376333656644035
2026-05-12,36.214285714285715,89.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.4575936883629192
2026-06-19,36.75,92.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5238095238095237
2026-07-24,34.964285714285715,92.53571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6465781409601634
2026-07-31,33.607142857142854,90.71428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.699256110520723
2026-08-12,29.357142857142858,88.39285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.0109489051094886
2026-08-16,28.464285714285715,89.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.1442910915934754
2026-08-21,28.035714285714285,89.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.207643312101911
2026-08-22,28.428571428571427,90.10714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.169597989949749
2019-01-16,53.5,49.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9252336448598131
2019-02-02,50.857142857142854,46.714285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9185393258426967
2019-02-04,50.857142857142854,47.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9241573033707866
2019-02-17,52.5,48.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9142857142857143
2019-02-25,53.964285714285715,50.535714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9364659166115156
2019-03-05,51.82142857142857,51.714285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9979324603721572
2019-03-18,52.392857142857146,47.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9066121336059986
2019-03-22,52.142857142857146,45.964285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8815068493150685
2019-04-06,52.964285714285715,43.07142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.813216453135536
2019-04-16,53.42857142857143,43.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8221925133689839
2019-04-30,55.357142857142854,46.32142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8367741935483871
2019-05-14,54.107142857142854,44.535714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8231023102310231
2019-05-19,53.75,45.785714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8518272425249169
2019-05-25,52.92857142857143,45.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8582995951417004
2019-06-19,49.535714285714285,49.464285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9985580389329488
2019-06-25,50.892857142857146,50.67857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9957894736842106
2019-07-14,51.67857142857143,51.07142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9882515549412577
2019-08-25,54.785714285714285,52.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9491525423728814
2019-10-02,53.964285714285715,53.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9960291197882197
2019-10-24,54.857142857142854,52.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9615885416666667
2019-10-25,54.642857142857146,52.035714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9522875816993464
2019-10-30,54.785714285714285,49.892857142857146,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9106910039113429
2019-11-12,55.17857142857143,48.464285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8783171521035599
2019-11-20,54.92857142857143,47.785714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8699609882964889
2019-12-11,53.785714285714285,45.535714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8466135458167331
2020-01-03,54.92857142857143,41.464285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7548764629388817
2020-01-31,57.75,68.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.183673469387755
2020-02-06,58.464285714285715,77.53571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.3262064752596214
2020-02-23,58.42857142857143,80.28571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.374083129584352
2020-03-15,53.42857142857143,42.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7954545454545454
2020-03-27,53.357142857142854,42.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8045515394912987
2020-03-31,53.892857142857146,44.107142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8184227965540092
2020-04-04,54.285714285714285,44.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8138157894736843
2020-05-03,57.035714285714285,52.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9204758922980589
2020-06-01,52.67857142857143,56.035714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.063728813559322
2020-06-05,51.357142857142854,55.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.0855354659248957
2020-06-13,49.714285714285715,54.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.0977011494252873
2020-06-25,48.214285714285715,54.857142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.1377777777777778
2020-07-28,52.107142857142854,61.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.1740918437285812
2020-09-07,55.5,55.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.0
2020-10-25,54.964285714285715,50.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9200779727095516
2020-11-10,54.464285714285715,48.642857142857146,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8931147540983607
2020-12-05,56.464285714285715,47.107142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8342820999367488
2020-12-06,56.607142857142854,47.107142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8321766561514196
2020-12-24,56.392857142857146,45.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8011399620012666
2021-01-01,55.07142857142857,43.607142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.791828793774319
2021-01-11,56.42857142857143,42.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7443037974683544
2021-03-11,59.392857142857146,48.464285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8159951894167168
2021-03-27,57.32142857142857,48.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8473520249221184
2021-04-18,54.25,50.607142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9328505595786701
2021-04-26,57.25,52.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.9157829070492827
2021-04-29,59.42857142857143,52.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.890625
2021-05-12,55.892857142857146,49.392857142857146,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8837060702875399
2021-05-26,56.5,49.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.877370417193426
2021-06-01,55.535714285714285,49.82142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8971061093247589
2021-07-02,58.75,50.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.860790273556231
2021-07-10,58.964285714285715,49.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8467595396729255
2021-07-21,58.92857142857143,49.785714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8448484848484848
2021-07-28,58.75,51.285714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8729483282674771
2021-07-29,58.964285714285715,51.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8776499091459721
2021-08-14,60.535714285714285,49.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.8188790560471976
2021-09-23,60.892857142857146,48.357142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7941348973607038
2021-09-30,61.285714285714285,48.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7925407925407926
2021-10-09,60.92857142857143,45.714285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7502930832356389
2021-10-28,58.964285714285715,41.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.711084191399152
2021-11-30,61.714285714285715,42.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6834490740740741
2021-12-04,61.5,43.285714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7038327526132404
2021-12-26,60.892857142857146,42.642857142857146,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7002932551319648
2022-01-19,61.32142857142857,41.32142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6738497379149679
2022-01-29,61.142857142857146,41.32142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6758177570093458
2022-02-09,61.57142857142857,41.142857142857146,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6682134570765662
2022-03-04,62.5,42.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.672
2022-03-09,61.285714285714285,42.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6923076923076924
2022-03-17,62.035714285714285,41.357142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6666666666666666
2022-04-12,63.642857142857146,39.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.621773288439955
2022-06-01,63.857142857142854,44.535714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6974272930648769
2022-06-17,65.64285714285714,45.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6942328618063113
2022-06-18,65.67857142857143,45.607142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6943991299619358
2022-06-29,66.67857142857143,48.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7225495447241564
2022-07-14,68.17857142857143,46.785714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6862231534834992
2022-08-14,68.57142857142857,46.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6791666666666667
2022-08-24,69.60714285714286,47.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6834273986659825
2022-09-01,69.85714285714286,46.285714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6625766871165644
2022-09-22,71.21428571428571,47.107142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6614844533600802
2022-11-05,72.71428571428571,42.357142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5825147347740668
2022-12-08,71.14285714285714,42.07142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5913654618473896
2022-12-17,70.67857142857143,41.82142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5917129863567457
2022-12-28,70.82142857142857,40.607142857142854,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5733736762481089
2023-01-25,73.07142857142857,41.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5679374389051809
2023-01-27,72.60714285714286,42.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5784554845056566
2023-02-20,69.71428571428571,42.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6086065573770493
2023-02-27,70.39285714285714,42.142857142857146,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5986808726534755
2023-03-01,70.60714285714286,42.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5948406676783005
2023-04-07,73.85714285714286,44.285714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5996131528046421
2023-04-16,72.67857142857143,42.714285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.5877149877149878
2023-06-04,79.32142857142857,51.214285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6456551103106709
2023-07-31,74.07142857142857,51.392857142857146,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6938283510125363
2023-08-21,73.42857142857143,54.285714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7392996108949416
2023-09-22,74.57142857142857,57.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7720306513409961
2023-10-31,78.78571428571429,48.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6210335448776065
2023-11-26,77.78571428571429,49.464285714285715,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.6359044995408631
2023-12-01,76.5,48.82142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.638188608776844
2023-12-26,68.89285714285714,48.892857142857146,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7096941420425091
2023-12-29,66.57142857142857,50.535714285714285,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,0.7591201716738197
2024-01-07,56.92857142857143,58.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.031994981179423
2024-01-13,50.57142857142857,63.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,1.2605932203389831
2024-02-11,34.607142857142854,75.53571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.1826625386996907
2024-03-02,34.464285714285715,87.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5243523316062175
2024-03-09,34.785714285714285,89.82142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.582135523613963
2024-03-17,34.0,88.75,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.610294117647059
2024-03-24,32.67857142857143,86.71428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6535519125683056
2024-03-25,32.357142857142854,86.39285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6699779249448126
2024-04-04,31.928571428571427,82.67857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5894854586129754
2024-04-06,32.07142857142857,81.85714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5523385300668155
2024-04-25,31.607142857142858,87.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.766101694915254
2024-05-28,32.035714285714285,91.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.858416945373467
2024-06-06,31.75,92.10714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.9010123734533186
2024-06-25,32.0,94.5,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.953125
2024-07-05,30.607142857142858,94.28571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.0805134189031507
2024-07-11,30.214285714285715,88.78571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.938534278959811
2024-07-17,29.5,94.53571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.2046004842615012
2024-07-23,29.607142857142858,95.46428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.2243667068757538
2024-07-30,29.321428571428573,88.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.0133982947624847
2024-08-14,29.607142857142858,89.0,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.006031363088058
2024-08-25,30.392857142857142,98.25,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.2326674500587544
2024-09-09,30.678571428571427,92.46428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.0139697322467986
2024-10-01,31.0,85.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.753456221198157
2024-10-05,30.571428571428573,87.60714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.8656542056074765
2024-10-30,31.607142857142858,87.53571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.769491525423729
2024-11-24,33.392857142857146,86.78571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.598930481283422
2024-12-18,32.892857142857146,80.14285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.4364820846905535
2024-12-20,32.535714285714285,80.03571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.45993413830955
2025-03-04,31.964285714285715,88.07142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7553072625698323
2025-03-05,32.035714285714285,88.03571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.748049052396879
2025-03-23,32.92857142857143,81.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.4880694143167026
2025-03-25,32.75,80.14285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.4471101417666303
2025-03-27,32.535714285714285,80.71428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.4807903402854006
2025-04-25,32.964285714285715,83.32142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5276273022751896
2025-05-05,32.035714285714285,84.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6332218506131553
2025-05-25,33.142857142857146,89.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.696120689655172
2025-06-12,35.285714285714285,89.78571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.544534412955466
2025-06-23,32.57142857142857,90.28571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7719298245614037
2025-06-26,32.107142857142854,89.07142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.774193548387097
2025-07-26,31.357142857142858,99.46428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.1719817767653757
2025-08-09,31.607142857142858,96.64285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,3.0576271186440676
2025-08-31,34.82142857142857,97.57142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.802051282051282
2025-09-08,34.357142857142854,98.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.8627858627858633
2025-09-25,35.07142857142857,93.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6782077393075356
2025-09-30,34.285714285714285,94.85714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.766666666666667
2025-10-04,34.25,95.78571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.796663190823775
2025-10-22,36.07142857142857,94.32142857142857,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.614851485148515
2025-11-03,36.142857142857146,93.10714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5760869565217392
2025-11-15,36.714285714285715,86.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.367704280155642
2025-11-21,37.142857142857146,86.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.3201923076923077
2025-12-03,38.25,86.42857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.2595704948646125
2025-12-15,34.57142857142857,89.17857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5795454545454546
2025-12-18,34.0,87.60714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5766806722689077
2025-12-19,33.642857142857146,86.85714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.581740976645435
2026-01-11,33.535714285714285,84.25,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.512247071352503
2026-01-18,33.714285714285715,86.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5783898305084745
2026-03-18,35.75,93.25,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6083916083916083
2026-03-20,35.75,92.46428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5864135864135864
2026-04-02,36.464285714285715,89.60714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.4573947110675807
2026-04-08,36.892857142857146,89.85714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.435624394966118
2026-04-28,36.92857142857143,92.89285714285714,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.5154738878143132
2026-05-04,36.714285714285715,95.28571428571429,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.595330739299611
2026-06-09,36.857142857142854,100.35714285714286,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.722868217054264
2026-06-16,36.25,94.71428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.612807881773399
2026-07-07,35.357142857142854,93.96428571428571,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.6575757575757577
2026-07-11,34.642857142857146,93.92857142857143,Bab el-Mandeb Strait,Cape of Good Hope,asia_europe,2.7113402061855667
